wavelength_nm,Dark,Light,Sample
396.8272636558357,1254.9583505630478,2012.7657871627832,2003.3109314346273
397.0404519292104,1258.2033010482785,2036.707921829224,2026.8190727233869
397.2536286649259,1255.2173466110214,2059.625572128299,2048.304244880677
397.466793860544,1258.3472988510125,2039.546378517148,2028.575045928949
397.67994751362676,1252.823883132933,2055.9441283035258,2044.3663049697868
397.89308962173607,1260.1117719268818,2080.0207609176664,2069.8604159545876
398.10622018243396,1254.3293601608248,2119.5881571579,2107.451842346189
398.31933919328225,1257.7638077545173,2106.947350044253,2094.106545982363
398.532446651843,1254.4818578338572,2129.188510665898,2117.059195747371
398.745542555678,1257.6683092117335,2159.936541481022,2145.859256286619
398.9586269023493,1255.2038468170128,2140.611836357113,2127.4520371627837
399.1716996894187,1262.3727374267582,2182.126202888487,2166.5759401702867
399.3847609144483,1255.6488400268524,2234.7943992233245,2218.429648933404
399.597810575,1259.8977751922578,2207.296818809503,2190.930568542479
399.81084866863563,1256.245830917355,2198.188957786552,2183.15218723297
400.0238751929172,1257.2838150787384,2213.9137178421042,2195.9499919509894
400.2368901454067,1255.7443385696392,2260.4665074920654,2240.968305015565
400.449893523666,1258.2013010788,2289.9875570297186,2271.6623366546623
400.662885325257,1254.9998499298074,2313.162203407282,2293.2460073089583
400.8758655477417,1258.541795883181,2340.288789482116,2320.4485922241197
401.08883418868203,1253.7613688278207,2346.9076884841948,2326.333002433771
401.3017912456399,1257.3958133697517,2374.092273674016,2351.6546160507255
401.5147367161772,1255.2423462295517,2376.2232411575296,2354.265576210024
401.727670597856,1256.9338204193118,2381.6241587448158,2359.2664999008207
401.9405928882381,1258.263800125126,2438.2717943573075,2411.8396976852473
402.15350358488547,1258.9217900848396,2389.5935371398978,2367.4428751373293
402.3664026853602,1256.090833282468,2467.6323463439967,2442.4867300415062
402.57929018722405,1258.80829181671,2483.821099319464,2459.462471008304
402.792166088039,1254.9168511962848,2489.220016937255,2465.285382156375
403.0050303853669,1258.342798919673,2538.334767494208,2512.6081600570706
403.2178830767699,1256.2108314514162,2529.6598998642075,2503.91479270936
403.4307241598098,1257.8608062744147,2570.0032842636106,2545.862152633664
403.6435536320485,1256.3808288574205,2631.309348793029,2601.9257971572874
403.856371491048,1259.016288642886,2625.7829331207254,2596.657877540582
404.0691777343702,1256.131332664491,2661.652885780329,2631.8233409500153
404.2819723595771,1257.8703061294545,2715.7550602340634,2683.2915555954046
404.4947553642305,1255.2538460540757,2658.103439941409,2628.6508893585155
404.70752674589255,1255.119348106384,2731.414821281437,2698.803818893429
404.92028650212495,1258.1528018188499,2690.887439689643,2659.25092243196
405.1330346304898,1258.5357959747312,2716.9115425872715,2683.676049728392
405.345771128549,1257.8718061065676,2739.311700782786,2707.6261842727745
405.5584959938645,1260.0907722473166,2826.359872512815,2790.058426437372
